[2025-07-23 09:56:14] INFO: Starting MAVSDK logger...
[2025-07-23 09:56:14] INFO: SQLite table created or exists
[2025-07-24 15:50:56] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:50:57] INFO: Client connected from ('127.0.0.1', 33720)
[2025-07-24 15:51:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:07] INFO: Client connected from ('127.0.0.1', 36302)
[2025-07-24 15:51:11] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:26] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:51:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:01] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:11] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:36] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:52:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:11] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:21] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:26] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:42] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:53:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:17] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:42] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:54:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:55:57] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:56:02] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:56:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_095533.csv
[2025-07-24 15:57:18] INFO: Starting MAVSDK logger...
[2025-07-24 15:57:18] INFO: SQLite table created or exists
[2025-07-24 15:57:18] INFO: SQLite connection closed
[2025-07-24 15:57:18] INFO: Databases initialized successfully
[2025-07-24 15:57:18] INFO: Select logging options (comma separated, e.g. sql,csv,tcp):
[2025-07-24 15:57:18] INFO: Options: sql, csv, tcp
[2025-07-24 15:57:19] INFO: Logging options: sql=False, csv=True, tcp=True
[2025-07-24 15:57:19] INFO: Using TCP port 9001 for predict.py connection
[2025-07-24 15:57:19] INFO: TCP server started on port 9001
[2025-07-24 15:57:19] INFO: Attempting to connect to drone...
[2025-07-24 15:57:42] INFO: Starting MAVSDK logger...
[2025-07-24 15:57:42] INFO: SQLite table created or exists
[2025-07-24 15:57:42] INFO: SQLite connection closed
[2025-07-24 15:57:42] INFO: Databases initialized successfully
[2025-07-24 15:57:42] INFO: Select logging options (comma separated, e.g. sql,csv,tcp):
[2025-07-24 15:57:42] INFO: Options: sql, csv, tcp
[2025-07-24 15:57:43] INFO: Logging options: sql=False, csv=True, tcp=True
[2025-07-24 15:57:43] INFO: Using TCP port 9000 for predict.py connection
[2025-07-24 15:57:43] INFO: TCP server started on port 9000
[2025-07-24 15:57:43] INFO: Attempting to connect to drone...
[2025-07-24 15:57:44] INFO: Drone connected successfully
[2025-07-24 15:57:44] INFO: Drone core is ready
[2025-07-24 15:57:44] INFO: Using real drone data
[2025-07-24 15:57:44] INFO: Logging started. Waiting for drone connection. Press Ctrl+C to stop.
[2025-07-24 15:57:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:57:50] INFO: Client connected from ('127.0.0.1', 51140)
[2025-07-24 15:57:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:57:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:09] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:14] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:16] INFO: Client connected from ('127.0.0.1', 47146)
[2025-07-24 15:58:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:44] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:58:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:09] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:14] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:19] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:24] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:49] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:54] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 15:59:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:00:59] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:01:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:39] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:02:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:14] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:54] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:03:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:14] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:19] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:29] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:04:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:05:59] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:04] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:34] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:06:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:07:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:14] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:39] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:08:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:19] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:09:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:19] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:24] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:39] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:44] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:49] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:10:59] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:09] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:14] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:19] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:24] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:29] INFO: Flushed 15 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:31] WARNING: Drone disconnected!
[2025-07-24 16:11:34] INFO: Flushed 9 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:39] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:49] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:54] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:11:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:04] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:09] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:14] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:19] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:24] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:29] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:34] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:39] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:44] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:49] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:54] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:12:59] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:13:04] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:13:09] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:13:14] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250724_102742.csv
[2025-07-24 16:13:18] INFO: Client connected from ('127.0.0.1', 42270)
